gene	tpm1	tpm2	status_any	n_isoforms	diffisouse	status_overall	logFC_overall	dtu	dte	dge	logFC_overall_cat	avetpm	avetpm_cat
ENSG00000188800	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000188807	2.97199	9.95198	1	6	1	1	1.74355432458068	0	1	0	[ 1.54, 2.62)	6.461985	[   2.628,  17.148)
ENSG00000188822	0.5130478	0.5130478	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.5130478	[   0.362,   2.628)
ENSG00000188859	0.74087471156	0.74087471156	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	0.74087471156	[   0.362,   2.628)
ENSG00000188910	4.63098	4.63098	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	4.63098	[   2.628,  17.148)
ENSG00000188931	7.07033	7.07033	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	7.07033	[   2.628,  17.148)
ENSG00000188976	31.384042	31.384042	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	31.384042	[  17.148,3265.406]
ENSG00000188984	0.00735049	0.00735049	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.00735049	[   0.000,   0.362)
ENSG00000189030	0.0317124	0.0317124	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0317124	[   0.000,   0.362)
ENSG00000189171	85.460831	8.836201	1	11	0	1	3.27376520385474	0	0	1	[ 2.62,13.22]	47.148516	[  17.148,3265.406]
ENSG00000189181	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000189195	1.0032157	4.2628217	1	3	1	1	2.08717688217313	0	1	0	[ 1.54, 2.62)	2.6330187	[   2.628,  17.148)
ENSG00000189266	43.536326	47.74955	1	4	1	1	0.133267472364561	0	1	0	[ 0.00, 0.56)	45.642938	[  17.148,3265.406]
ENSG00000189280	0.20163	0.20163	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.20163	[   0.000,   0.362)
ENSG00000189334	90.348194	90.348194	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	90.348194	[  17.148,3265.406]
ENSG00000189337	7.08649	6.781758	1	8	1	1	0.0634119207945731	0	1	0	[ 0.00, 0.56)	6.934124	[   2.628,  17.148)
ENSG00000189339	18.745293	5.164043	1	4	1	1	1.85995545712386	0	1	0	[ 1.54, 2.62)	11.954668	[   2.628,  17.148)
ENSG00000189409	7.1476693	7.1476693	1	10	1	0	0	1	0	0	[ 0.00, 0.56)	7.1476693	[   2.628,  17.148)
ENSG00000189410	0.0464396	0.0464396	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	0.0464396	[   0.000,   0.362)
ENSG00000189433	0.487307	0.487307	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.487307	[   0.362,   2.628)
ENSG00000196071	0.122651	0.487135	1	2	0	1	1.98976264607006	0	0	1	[ 1.54, 2.62)	0.304893	[   0.000,   0.362)
ENSG00000196154	305.524727	13.61551	1	6	0	1	4.48796621831068	0	0	1	[ 2.62,13.22]	159.5701185	[  17.148,3265.406]
ENSG00000196171	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196182	25.51676	3.072558	1	8	0	1	3.05393300459382	0	0	1	[ 2.62,13.22]	14.294659	[   2.628,  17.148)
ENSG00000196184	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196187	31.487283	31.487283	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	31.487283	[  17.148,3265.406]
ENSG00000196188	5.393675	5.393675	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	5.393675	[   2.628,  17.148)
ENSG00000196189	10.009408	10.009408	0	15	0	0	0	0	0	0	[ 0.00, 0.56)	10.009408	[   2.628,  17.148)
ENSG00000196240	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196242	7.34704	7.34704	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	7.34704	[   2.628,  17.148)
ENSG00000196266	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196289	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196352	80.339061	93.573115	1	13	1	1	0.219992481479923	0	1	0	[ 0.00, 0.56)	86.956088	[  17.148,3265.406]
ENSG00000196369	6.23773	27.609073	1	4	0	1	2.14604943677285	0	0	1	[ 1.54, 2.62)	16.9234015	[   2.628,  17.148)
ENSG00000196407	1.403284	1.403284	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	1.403284	[   0.362,   2.628)
ENSG00000196418	6.441717	6.441717	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	6.441717	[   2.628,  17.148)
ENSG00000196420	0.3377158	0.3377158	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	0.3377158	[   0.000,   0.362)
ENSG00000196427	0.256901	0.0128518	1	3	0	1	4.32117016605562	0	1	0	[ 2.62,13.22]	0.1348764	[   0.000,   0.362)
ENSG00000196449	10.9485	10.9485	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	10.9485	[   2.628,  17.148)
ENSG00000196482	0.66968919	1.08078409	1	23	1	1	0.690514756683901	0	1	0	[ 0.56, 1.54)	0.87523664	[   0.362,   2.628)
ENSG00000196505	6.835935	6.835935	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	6.835935	[   2.628,  17.148)
ENSG00000196517	5.9809826	33.69605868	1	12	0	1	2.49412542825433	0	0	1	[ 1.54, 2.62)	19.83852064	[  17.148,3265.406]
ENSG00000196533	8.485425	8.485425	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	8.485425	[   2.628,  17.148)
ENSG00000196539	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196550	0.882314	0.882314	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	0.882314	[   0.362,   2.628)
ENSG00000196581	0.31063	0.31063	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.31063	[   0.000,   0.362)
ENSG00000196644	1.57478	1.57478	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	1.57478	[   0.362,   2.628)
ENSG00000196660	6.7357234	6.7357234	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	6.7357234	[   2.628,  17.148)
ENSG00000196734	0.136369	0.136369	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.136369	[   0.000,   0.362)
ENSG00000196754	1.121828	0.8683116	1	6	1	1	0.369566734768162	0	1	0	[ 0.00, 0.56)	0.9950698	[   0.362,   2.628)
ENSG00000196772	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196805	0	0	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196878	23.081408	23.081408	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	23.081408	[  17.148,3265.406]
ENSG00000196890	0.176584	1.72651289	1	1	0	1	3.28943457159125	0	0	1	[ 2.62,13.22]	0.951548445	[   0.362,   2.628)
ENSG00000196936	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000196944	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197015	0.186938	0.917239	1	1	0	1	2.29473783393699	0	0	1	[ 1.54, 2.62)	0.5520885	[   0.362,   2.628)
ENSG00000197056	4.0809337	4.0809337	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	4.0809337	[   2.628,  17.148)
ENSG00000197067	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197084	0.0986184	0.0986184	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0986184	[   0.000,   0.362)
ENSG00000197106	0.220958	1.38878	1	3	0	1	2.65197400527226	0	0	1	[ 2.62,13.22]	0.804869	[   0.362,   2.628)
ENSG00000197147	6.772892	6.772892	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	6.772892	[   2.628,  17.148)
ENSG00000197241	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197245	1.92637	1.92637	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	1.92637	[   0.362,   2.628)
ENSG00000197273	494.895	494.895	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	494.895	[  17.148,3265.406]
ENSG00000197312	8.405984	8.1579308	1	6	1	1	0.0432134409987621	0	1	0	[ 0.00, 0.56)	8.2819574	[   2.628,  17.148)
ENSG00000197323	10.979785840406	11.21302	1	7	1	1	0.0303249761901159	0	1	0	[ 0.00, 0.56)	11.096402920203	[   2.628,  17.148)
ENSG00000197364	0	0	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197403	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197429	8.017222	8.017222	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	8.017222	[   2.628,  17.148)
ENSG00000197437	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197454	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197472	0.3989154	0.3989154	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	0.3989154	[   0.362,   2.628)
ENSG00000197520	4.502062	4.502062	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	4.502062	[   2.628,  17.148)
ENSG00000197530	16.3438393155216	16.3438393155216	0	35	0	0	0	0	0	0	[ 0.00, 0.56)	16.3438393155216	[   2.628,  17.148)
ENSG00000197532	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197568	5.222944	5.222944	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	5.222944	[   2.628,  17.148)
ENSG00000197587	0.0423531	0.0423531	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.0423531	[   0.000,   0.362)
ENSG00000197591	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197617	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000197622	52.00546	45.28079	1	6	1	1	0.199763969635221	0	1	0	[ 0.00, 0.56)	48.643125	[  17.148,3265.406]
ENSG00000197721	0.4306454	0.8289234	1	5	1	1	0.944738368847414	0	1	0	[ 0.56, 1.54)	0.6297844	[   0.362,   2.628)
ENSG00000197747	1380.9179	1380.9179	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	1380.9179	[  17.148,3265.406]
ENSG00000197769	0.259157	0.259157	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.259157	[   0.000,   0.362)
ENSG00000197780	41.7667	41.7667	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	41.7667	[  17.148,3265.406]
ENSG00000197785	13.35209386225	13.35209386225	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	13.35209386225	[   2.628,  17.148)
ENSG00000197844	0.556665	0.556665	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.556665	[   0.362,   2.628)
ENSG00000197852	7.6292601	2.9712651	1	8	1	1	1.36046581858682	0	1	0	[ 0.56, 1.54)	5.3002626	[   2.628,  17.148)
ENSG00000197880	0.3406412	0.3406412	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.3406412	[   0.000,   0.362)
ENSG00000197915	0.0285917	0.0285917	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0285917	[   0.000,   0.362)
ENSG00000197921	0.210143	0.210143	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.210143	[   0.000,   0.362)
ENSG00000197956	1881.23535	1881.23535	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	1881.23535	[  17.148,3265.406]
ENSG00000197959	1.4657682	1.4657682	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	1.4657682	[   0.362,   2.628)
ENSG00000197965	77.532299	90.337929	1	11	1	1	0.22053439574554	0	1	0	[ 0.00, 0.56)	83.935114	[  17.148,3265.406]
ENSG00000197982	17.4644162	8.871884	1	6	0	1	0.977106009691741	0	0	1	[ 0.56, 1.54)	13.1681501	[   2.628,  17.148)
ENSG00000198019	1.820756	1.820756	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	1.820756	[   0.362,   2.628)
ENSG00000198049	0.0647796	0.0647796	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0647796	[   0.000,   0.362)
ENSG00000198104	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000198128	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000198160	25.523807247329	20.212551247329	1	11	1	1	0.33659211257397	0	1	0	[ 0.00, 0.56)	22.868179247329	[  17.148,3265.406]
ENSG00000198161	0.0253036	0.0253036	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0253036	[   0.000,   0.362)
ENSG00000198162	18.581126	18.581126	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	18.581126	[  17.148,3265.406]
ENSG00000198198	9.712935	9.712935	0	11	0	0	0	0	0	0	[ 0.00, 0.56)	9.712935	[   2.628,  17.148)
ENSG00000198216	0.153170400125209	0.399300400125209	1	9	1	1	1.38233699139241	0	1	0	[ 0.56, 1.54)	0.276235400125209	[   0.000,   0.362)
ENSG00000198358	0.652611	0.1961994	1	1	0	1	1.73390267515475	0	0	1	[ 1.54, 2.62)	0.4244052	[   0.362,   2.628)
ENSG00000198400	0.6593826691727	0.6593826691727	0	10	0	0	0	0	0	0	[ 0.00, 0.56)	0.6593826691727	[   0.362,   2.628)
ENSG00000198452	0.48478800131048	0.48478800131048	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.48478800131048	[   0.362,   2.628)
ENSG00000198483	0.391649	0.0929841	1	2	0	1	2.07450532880126	0	1	0	[ 1.54, 2.62)	0.24231655	[   0.000,   0.362)
ENSG00000198492	29.3224462	29.3224462	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	29.3224462	[  17.148,3265.406]
ENSG00000198520	3.2442425	3.2442425	1	20	1	0	0	1	0	0	[ 0.00, 0.56)	3.2442425	[   2.628,  17.148)
ENSG00000198570	0.3166822	0.3166822	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.3166822	[   0.000,   0.362)
ENSG00000198574	0.737162	0.309782	1	3	1	1	1.25072838510506	0	1	0	[ 0.56, 1.54)	0.523472	[   0.362,   2.628)
ENSG00000198601	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000198625	10.48762521977	10.48762521977	1	13	1	0	0	1	0	0	[ 0.00, 0.56)	10.48762521977	[   2.628,  17.148)
ENSG00000198626	1.1471715	0.2913170253699	1	8	0	1	1.97741916356612	0	0	1	[ 1.54, 2.62)	0.71924426268495	[   0.362,   2.628)
ENSG00000198658	0.0314008	0.0314008	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0314008	[   0.000,   0.362)
ENSG00000198691	0.24437012	0.24437012	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	0.24437012	[   0.000,   0.362)
ENSG00000198700	17.092405	17.092405	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	17.092405	[   2.628,  17.148)
ENSG00000198703	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000198711	0.338128	0.338128	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.338128	[   0.000,   0.362)
ENSG00000198715	38.1377472	38.1377472	1	12	1	0	0	1	0	0	[ 0.00, 0.56)	38.1377472	[  17.148,3265.406]
ENSG00000198734	1.604358	1.604358	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	1.604358	[   0.362,   2.628)
ENSG00000198744	4.62707	4.62707	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	4.62707	[   2.628,  17.148)
ENSG00000198746	7.308596	7.308596	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	7.308596	[   2.628,  17.148)
ENSG00000198754	1.07097	1.07097	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	1.07097	[   0.362,   2.628)
ENSG00000198756	0.534630411	0.202745411	1	5	1	1	1.39887264328417	0	1	0	[ 0.56, 1.54)	0.368687911	[   0.362,   2.628)
ENSG00000198758	97.056694	97.056694	1	10	1	0	0	1	0	0	[ 0.00, 0.56)	97.056694	[  17.148,3265.406]
ENSG00000198765	0.8066	0.8066	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	0.8066	[   0.362,   2.628)
ENSG00000198771	25.794171	25.794171	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	25.794171	[  17.148,3265.406]
ENSG00000198793	16.571151	16.571151	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	16.571151	[   2.628,  17.148)
ENSG00000198797	0.069229	0.069229	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.069229	[   0.000,   0.362)
ENSG00000198799	4.163299	51.878479	1	5	1	1	3.63933710368181	0	1	0	[ 2.62,13.22]	28.020889	[  17.148,3265.406]
ENSG00000198815	13.667824	13.667824	0	9	0	0	0	0	0	0	[ 0.00, 0.56)	13.667824	[   2.628,  17.148)
ENSG00000198821	6.747193	6.747193	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	6.747193	[   2.628,  17.148)
ENSG00000198830	285.581708	285.581708	0	9	0	0	0	0	0	0	[ 0.00, 0.56)	285.581708	[  17.148,3265.406]
ENSG00000198835	0.917239	0.421721	1	1	0	1	1.12100883425619	0	0	1	[ 0.56, 1.54)	0.66948	[   0.362,   2.628)
ENSG00000198837	15.856427	9.393917	1	13	1	1	0.755268966876612	0	1	0	[ 0.56, 1.54)	12.625172	[   2.628,  17.148)
ENSG00000198841	5.78953	28.7457007	1	1	0	1	2.31182805943978	0	0	1	[ 1.54, 2.62)	17.26761535	[  17.148,3265.406]
ENSG00000198842	0.288472	0.288472	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	0.288472	[   0.000,   0.362)
ENSG00000198854	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000198857	0.219739	0.219739	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.219739	[   0.000,   0.362)
ENSG00000198860	17.701546	17.701546	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	17.701546	[  17.148,3265.406]
ENSG00000198890	10.75164	10.75164	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	10.75164	[   2.628,  17.148)
ENSG00000198892	6.44553	3.186345	1	3	1	1	1.01639651026704	0	1	0	[ 0.56, 1.54)	4.8159375	[   2.628,  17.148)
ENSG00000198912	11.18081	11.18081	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	11.18081	[   2.628,  17.148)
ENSG00000198929	1.7577487	1.7577487	1	7	1	0	0	1	0	0	[ 0.00, 0.56)	1.7577487	[   0.362,   2.628)
ENSG00000198952	21.91899	26.70605	1	6	1	1	0.28498528546704	0	1	0	[ 0.00, 0.56)	24.31252	[  17.148,3265.406]
ENSG00000198965	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000198967	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203257	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203260	0.603776	0.603776	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.603776	[   0.362,   2.628)
ENSG00000203276	0.452905	0.452905	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.452905	[   0.362,   2.628)
ENSG00000203288	1.495325	1.495325	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	1.495325	[   0.362,   2.628)
ENSG00000203301	0.138368	0.994903	1	1	0	1	2.84604554086028	0	0	1	[ 2.62,13.22]	0.5666355	[   0.362,   2.628)
ENSG00000203307	0.482137	0.482137	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.482137	[   0.362,   2.628)
ENSG00000203325	1.01039	1.01039	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	1.01039	[   0.362,   2.628)
ENSG00000203356	0.860974	0.13797	1	1	0	1	2.64161506770877	0	0	1	[ 2.62,13.22]	0.499472	[   0.362,   2.628)
ENSG00000203394	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203469	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203589	0.116779	2.87706	1	1	0	1	4.62274254090502	0	0	1	[ 2.62,13.22]	1.4969195	[   0.362,   2.628)
ENSG00000203601	0.477152	0.477152	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.477152	[   0.362,   2.628)
ENSG00000203661	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203663	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203664	0	0	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203666	6.8505276	61.985904	1	16	0	1	3.17765316649219	0	0	1	[ 2.62,13.22]	34.4182158	[  17.148,3265.406]
ENSG00000203667	49.784193	8.9763476965	1	5	0	1	2.47148727973164	0	0	1	[ 1.54, 2.62)	29.38027034825	[  17.148,3265.406]
ENSG00000203668	3.87595	3.87595	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	3.87595	[   2.628,  17.148)
ENSG00000203684	0.0604121	0.0604121	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.0604121	[   0.000,   0.362)
ENSG00000203685	3.155919	3.155919	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	3.155919	[   2.628,  17.148)
ENSG00000203691	0.109006	0.109006	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.109006	[   0.000,   0.362)
ENSG00000203697	24.8622469	24.8622469	1	11	1	0	0	1	0	0	[ 0.00, 0.56)	24.8622469	[  17.148,3265.406]
ENSG00000203705	11.447551	8.555665	1	16	1	1	0.420087092876483	0	1	0	[ 0.00, 0.56)	10.001608	[   2.628,  17.148)
ENSG00000203706	1.87694	1.87694	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	1.87694	[   0.362,   2.628)
ENSG00000203709	0.342237	0.342237	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.342237	[   0.000,   0.362)
ENSG00000203710	4.80161700960035	2.727836	1	12	1	1	0.81576342394522	0	1	0	[ 0.56, 1.54)	3.76472650480018	[   2.628,  17.148)
ENSG00000203721	0.11151	0.11151	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.11151	[   0.000,   0.362)
ENSG00000203724	3.011004	56.5493840055749	1	3	0	1	4.23119477923303	0	0	1	[ 2.62,13.22]	29.7801940027875	[  17.148,3265.406]
ENSG00000203730	0.0693357	0.0693357	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0693357	[   0.000,   0.362)
ENSG00000203737	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203739	0.724742	0.724742	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.724742	[   0.362,   2.628)
ENSG00000203740	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203747	44.5398288	44.5398288	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	44.5398288	[  17.148,3265.406]
ENSG00000203757	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203758	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203761	4.303893	8.32997	1	3	1	1	0.952669088609131	0	1	0	[ 0.56, 1.54)	6.3169315	[   2.628,  17.148)
ENSG00000203781	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203782	0.0249854	0.0249854	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0249854	[   0.000,   0.362)
ENSG00000203783	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203784	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203785	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203786	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203804	0.314404	0.314404	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.314404	[   0.000,   0.362)
ENSG00000203811	0.0762412	0.0762412	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0762412	[   0.000,   0.362)
ENSG00000203812	9.58712	9.58712	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	9.58712	[   2.628,  17.148)
ENSG00000203814	0.846824	1.1404411	1	4	1	1	0.429457875428591	0	1	0	[ 0.00, 0.56)	0.99363255	[   0.362,   2.628)
ENSG00000203815	0.110015	0.591366	1	1	0	1	2.42635105804652	0	0	1	[ 1.54, 2.62)	0.3506905	[   0.000,   0.362)
ENSG00000203817	0.492389	0.880557	1	2	1	1	0.838617862973129	0	1	0	[ 0.56, 1.54)	0.686473	[   0.362,   2.628)
ENSG00000203818	0.0507077	0.0507077	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0507077	[   0.000,   0.362)
ENSG00000203819	1.34332	1.34332	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	1.34332	[   0.362,   2.628)
ENSG00000203825	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203827	0.252526	0.252526	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.252526	[   0.000,   0.362)
ENSG00000203832	1.4071165	1.4071165	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	1.4071165	[   0.362,   2.628)
ENSG00000203835	0.00588899	0.00588899	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.00588899	[   0.000,   0.362)
ENSG00000203836	4.107771	4.107771	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	4.107771	[   2.628,  17.148)
ENSG00000203843	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203849	0.412126	1.04946	1	1	0	1	1.34848979195834	0	0	1	[ 0.56, 1.54)	0.730793	[   0.362,   2.628)
ENSG00000203852	0.0762412	0.0762412	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0762412	[   0.000,   0.362)
ENSG00000203855	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203857	1.119993	0.434224	1	6	0	1	1.36697834292609	0	0	1	[ 0.56, 1.54)	0.7771085	[   0.362,   2.628)
ENSG00000203858	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000203859	0.52753224	0.52753224	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	0.52753224	[   0.362,   2.628)
ENSG00000203864	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
